State,District,Taluka,Facility Name,Facility Type,Latitude,longitude,Street,Landmark,Locality,Region Indicator,Operational Status,Ownership Authority
Telangana,Medak,Papannapet,"SubCentre,Minpur",SubCentre,18.05514658,78.10502261,Minpur GP,GP Left Side,Minpur,Rural,Functional,State Government
Telangana,Medak,,"Urban Primary Health Center, Medak(Milatarty Colony)",Urban Health Centre (UPHC),18.055095,78.274503,Militarily Colony,Milatarty Colony,"Milatarty Colony, Medak",Urban,Functional,State Government
Telangana,Medak,Kulcharam,"Primary Health Centre, Kulcharam",Primary Health Centre,17.95593375,78.19784045,RNB Road Wariguntham,Beside Mandal Revenu Office,Beside Mandal Revenu Office,Rural,Functional,State Government
Telangana,Medak,Kulcharam,"SubCentre, Amsanpally",SubCentre,17.94359137,78.2392846,Main Street,Middle Village,Main Street,Rural,Functional,State Government
Telangana,Medak,Kulcharam,"SubCentre, Kulcharam",SubCentre,17.957143,78.197765,Chourigari Street,Chourigari Galli,Chourigari Galli,,Functional,
Telangana,Medak,Kulcharam,"SubCentre, Rampur",SubCentre,18.0815828,78.9910352,Main Road,School building,School building,Rural,Functional,State Government
Telangana,Medak,Kulcharam,"SubCentre, Wariguntham",SubCentre,17.9365324,78.1706939,Main Street,Main StreetNear G.P Office,Near G.P Office,Rural,Functional,State Government
Telangana,Medak,Medak,Primary Health Centre Sardana,Primary Health Centre,18.05818121,78.25688928,S.C.Colony,Near RiceMil,Sardhana,Rural,Functional,State Government
Telangana,Medak,Medak,Sub Centre  NTR Colony,SubCentre,18.06826907,78.27925086,NTR Colony,Govt School Back side,NTR Nagar,Rural,Functional,State Government
Telangana,Medak,Medak,Sub Centre Ramnagar,SubCentre,18.04808256,78.26441556,Ramnagar,Govt New High school,Ramnagar,Urban,Functional,State Government
Telangana,Medak,Medak,Subcentre AH Medak,SubCentre,18.046,78.263,Jambikunta,Near Hunmantemple,AH Medak,Urban,Functional,State Government
Telangana,Medak,Medak,SubCentre Ausalapally,SubCentre,18.07661229,78.28508735,GP Office,B. C. Colony,Near G. P Office,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Boguda Bupathipur,SubCentre,18.09887592,78.22579443,B. C. Colony,Near Auto Stand,Bogada Boothpur,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Burugupally,SubCentre,18.14008116,78.21372449,Burgupally,Near Auto Stand,Bogada Boothpur,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Havali Ghanpur,SubCentre,18.08474093,78.26200426,B. C. Colony,Near ZPHS,Haveli Ghanpur,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Komtur,SubCentre,18.01606909,78.3211349,B. C. Colony,Near AWC,Komtur,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Kuchanpally,SubCentre,18.07444493,78.23228806,SriRam Colony,Near Chaman,Kuchanpally,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Maktha Bupathipur,SubCentre,18.05311156,78.31854254,S.C.Colony,Near Water Tank,Maktha Boothpur,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Mambojipally,SubCentre,18.02174176,78.2516858,Main Road,Near Primary School,Mambojipally,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Pathur,SubCentre,18.09065104,78.31746027,Main Road,Near Bus Stop,Pathur,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Peroor,SubCentre,18.02835283,78.21705848,S.C.Colony,Near G. P Office,Perur,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Rajpally,SubCentre,18.02101483,78.295037,Kindiwada Gally,Near Kacheer,Rachpally,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Rajpet,SubCentre,18.15074543,78.19033563,Main Road,Near AWC,Rajpet,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Sardana,SubCentre,18.0813141,78.17625672,Main Road,OPP: ZPHS,Sardhana,Rural,Functional,State Government
Telangana,Medak,Medak,Subcentre Thimmaipally,SubCentre,18.12108574,78.2830435,S.C.Colony,Near Auto Stand,Thimmaipally,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,&#34;Gundlapochampally Government Building Rgk   (Gundlapochampally - Hua ),Urban health and wellness center (UHWC),17.5632853,78.4766732,Gundlapochampalli,Gundlapochampalli,Gundlapochampalli,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Ambedkar nagar community hall at Neeredmet (Basti Dawakhana),Urban health and wellness center (UHWC),17.468605,78.538013,Sairam Nagar,Sri Venkateshwar Residency,"Neredmet, Secunderabad,",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Ambedkarnagar , Kotha basti, Alwal (Basi Dawakhana)",Urban health and wellness center (UHWC),17.4967,78.507111,"Laxmi Nagar, Alwal,",,"Secunderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Ambedkarnagar, Gajularamaram, Quthbullapur (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.537806,78.439228,"Ambedkarnagar, Gajularamaram","Gajularamaram, Quthbullapur",Quthbullapur,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Anjaiah Nagar, Bowinpally (Vaddarabasti) (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.470881,78.493443,"Anjaiah Nagar, Bowinpally","Anjaiah Nagar, Bowinpally","Anjaiah Nagar, Bowinpally",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Annapurna Colony At Nacharam (Basti Dawakhana),Urban health and wellness center (UHWC),17.442227,78.5682144,Annapurna Colony,May Flower Park Block - 1,Secunderabad,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Apurupa Colony Community Hall (Basti Dawakhana),Urban health and wellness center (UHWC),17.5301827,78.4399387,phase 3 Road,Opp Shri Shakti Cylinders,"IDA Jeedimetla,",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Arundathi community hall,Alwal (Basti Dawakhana)",Urban health and wellness center (UHWC),17.487526,78.395333,Alwal,Alwal,Alwal,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Ashok Nagar, Kapra (Basti Dawakhana)",Urban health and wellness center (UHWC),17.447145,78.581726,"Ashok Nagar,",,"Cherlapalli, Secunderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Baghameeri Community Hall (Basti Dawakhana),Urban health and wellness center (UHWC),17.468732,78.422413,Baghameeri,Community Hall,Moosapet,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Balaji nagar, Musapet (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.480885,78.414721,"Balaji nagar,",Musapet,Musapet,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,Bhagath Singh Nagar Community Hall,Urban health and wellness center (UHWC),17.4760662,78.5283414,Neredmet,Bhagat Singh Nagar Colony,"Malkajgiri, Secunderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Bhaghatsing Communityhall, Chinthal (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.492269,78.45816,"Bhaghatsing Communityhall, Chinthal","Bhaghatsing Communityhall, Chinthal","Bhaghatsing Communityhall, Chinthal",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Birappagadda At Uppal (Basti Dawakhana),Urban health and wellness center (UHWC),17.4047682,78.5653697,Uppal,Beerappagadda,"Uppal, Secunderabad",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,BJR Nagar (Basthi Dawakhana),Urban health and wellness center (UHWC),17.441902,78.537384,"Babu Jagjivanram Colony, Malkajgiri, Secunderabad, Telangana",BJR Nagar,Babu Jagjivanram Colony,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Chakali Kummari Basthi, Kukatpally (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.487971,78.416188,"Chakali Kummari Basthi,",Kukatpally,Kukatpally,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Checkpost Community Hall,Yapral (Basti Dawakhana)",SubCentre,17.459527,78.4702962,"Plot No. 17 KR Nagar,",Plot No. 17,"New Bowenpally, Hyderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Community Hall,Nlb Nagar (Basti Dawakhana)",Urban health and wellness center (UHWC),17.5128435,78.440561,NLB Nagar,Srinivas Nagar,"Rodamestri Nagar, Hyderabad",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Community Hall,Rajasrinivas Nagar,Old Mirzalguda (Basti Dawakhana)",Urban health and wellness center (UHWC),17.4593876,78.5228256,Street No. 29,,"Malkajgiri, Secunderabad",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,Community Health Center Medchal,Community Health Center,17.63972529,78.47398527,Indra nagar,Near Ralyway stion,Medchal,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,,Dattatreya nagar at Quthubullapur (Basti Dawakhana),Urban health and wellness center (UHWC),17.499702,78.463081,"Dattatreya Nagar,",MN Reddy Nagar,"Quthbullapur, Hyderabad",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Dilkush Nagar, Kukatpally (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.486697,78.460508,"Dilkush Nagar,",Kukatpally,Kukatpally,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Dwarakanagar Quthbullapur (Basthi Dawakhana),Urban health and wellness center (UHWC),17.502192,78.451622,Dwarakanagar Quthbullapur (Basthi Dawakhana),Dwarakanagar,Dwarakanagar Quthbullapur,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Eklavya Nagar community hall at Malkajgiri (Basti Dawakhana),Urban health and wellness center (UHWC),17.455975,78.527611,Street No. 29,Goutham Nagar,"Malkajgiri, Secunderabad",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Errakunta (Basthi Dawakhana),SubCentre,17.402465,78.572214,Nacharam,Nacharam,Nacharam,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Gokul Nagar (Basti Dawakhana),Urban health and wellness center (UHWC),17.463677,78.2845306,Tellapur,Tellapur,"Tellapur, Hyderabad",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Govenment Ayurvedic Dispensary, Alwal",Ayurveda dispensary,17.506224,78.505115,ZPHS Road,Ambedkar Statue,Old Alwal,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Ayuravedic Dispensary, Ghatkesar",Ayurveda dispensary,16.891247,78.4419024,Opp to holyfaith Grammer school,Ambedkar Statue,Ghatkesar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,"Government Ayurveda Dispensary, Balanagar (NRHM)",Ayurveda dispensary,17.46,78.458833,Vinayakanagar Colony,Behind BBR Hospital,Bala Nagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Ayurveda Dispensary, Jawhar Nagar (NRHM)",Ayurveda dispensary,17.439582,78.423991,Municipal Office Road,TVS Show Room,Balaji Nagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Ayurveda Dispensary, Keesara (NRHM)",Ayurveda dispensary,17.52262,78.65892,Police Station Road,Opposite Police Station,Keesara,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Homoe Dispensary, Mudchintalapally",Homoeopathy dispensary,17.3914,78.413,"10 ward, Palla prakruthivanam Road",Beside ZPHS High School,Mudchintalapally,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,"Government Homoeo Dispensary,  Uppal (NRHM)",Homoeopathy dispensary,17.2407,78.3339,Opposite MRO Office Road,Beside Police Station,Uppal X Road,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Alwal,"Government Homoeo Dispensary, Alwal (NRHM)",Homoeopathy dispensary,17.506224,78.505115,Temple Alwal Road,Temple Alwal,Alwal,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Homoeo Dispensary, Bowrampet",Homoeopathy dispensary,17.42795,78.4783,Ambika Cloth Store,,Bowrampet,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Homoeo Dispensary, Medchel (NRHM)",Homoeopathy dispensary,17.630222,78.484215,Railway Station Road,OPP.STO,Medchal,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Naturoapthy Dispensary, Shamirpet (NRHM)",Yoga And Naturopathy dispensary,17.3536,78.3413,Highway Road,Beside Police Station,Shamirpet,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Unani Dispenary,Srirangavaram (NRHM)",Unani  dispensary,17.62,78.26,Srirangavaram,Srirangavaram PHC,Sriranagavaram,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Unani Dispensary, Dundigal",Unani  dispensary,17.506224,78.505115,Dundigal,Near ZPHS High School,Dundigal,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Unani Dispensary, Moulali,",Unani  dispensary,17.462332,78.561774,Moula Ali,Moulai Bus Stop,Moulali,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Government Unani Dispensary, Narapally (NRHM)",Unani  dispensary,17.429,78.617,Ward Office Road,Beside Narapally Masjid,Medchal,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Govrnment Unani Dispensary, Uppalkalan",Unani  dispensary,17.4009681,78.5711634,Uppalkalan,Uppal Bus stop,Uppal,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Gujalaramaram Village, Community Hall (Basti Dawakhana)",Urban health and wellness center (UHWC),17.513876,78.423325,"Rodamestri Nagar,",,"Gajularamaram, Hyderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Huda Park at AS Rao Nagar (Basti Dawakhana),Urban health and wellness center (UHWC),17.479608,78.553528,"Swamik Nagar,",,"A. S. Rao Nagar, Secunderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Indira Gandhi Puram (Basthi Dawakhana),Urban health and wellness center (UHWC),17.513787,78.288315,Fathenagar,near Fathenagar Railway station,Fathenagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Indira Nagar, CH, Nacharam (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.431349,78.54746,"Indira Nagar,",Community Hall,Nacharam,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Jeedimetla (Basthi Dawakhana),Urban health and wellness center (UHWC),17.51966,78.44686,Jeedimetla,Jeedimetla,Jeedimetla,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Kamal Nagar, CH, Kapra (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.489176,78.575756,"Kamal Nagar,)",Community Hall,Kapra,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medipally,Kamalanagar Chengicherla Crossroads - Bhagath Singh Nagar (Peerzadiguda Hua),Urban health and wellness center (UHWC),17.414677,78.3650015,"medipally mandal,peerjadiguda,",Chengicherla crossroad,Bachupally,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Kowkoor Main Road, Near Hanuman Temple (Basti Dawakhana)",Urban health and wellness center (UHWC),17.5255551,78.5360776,Kowkoor,Kowkoor,"Secunderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"KPBH, 4th Phase CH, Kukatpally (Basti Dawakhana)",Urban health and wellness center (UHWC),17.4845553,78.5677668,"Phase IV, K P H B Phase 4,",,"Kukatpally, Hyderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,KPHB Ward office(alternate Mahilabhavan building) (Basti Dawakhana),Urban health and wellness center (UHWC),17.487526,78.395333,kukatpally,,"Kukatpally, Hyderabad",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,L.N. Colony (Basthi Dawakhana),Urban health and wellness center (UHWC),17.39107,78.32547,"L.N.Colony, IDA Uppal,","IDA Uppal,","L.N.Colony, IDA Uppal,",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Madanna CH, Kaithlapur  (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.643072,78.491712,Kaithlapur,Madanna Community Hall,"Kaithlapur,Medchal",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Mahila Mandali Building, Charlapally, Kapra (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.49034,78.57288,"Mahila Mandali Building, Charlapally, Kapra","Mahila Mandali Building, Charlapally, Kapra",Kapra,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Marriguda, Mallapur (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.440111,78.579431,"Marriguda,",Mallapur,Mallapur,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"MG Ngar, Community Hall (Basti Dawakhana)",Urban health and wellness center (UHWC),17.459403,78.560629,"Parisrama Nagar,",,"Moula Ali, Secunderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Model Market at Thurkapally (Basti Dawakhana),Urban health and wellness center (UHWC),17.535324,78.519646,"Sri Sai Residency, Balaji Enclave, Rizala Bazar, Phase 2,",,"Bolarum, Secunderabad,",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Nandhananagar (Basti Dawakhana),Urban health and wellness center (UHWC),17.2633,78.31,Quthbullapur,,Secundrabad,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"New Shivalaya, Suraram, Shapurnagar (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.55245,78.4315,"New Shivalaya,","Suraram, Shapurnagar","Suraram, Shapurnagar",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Nuvvulabanda, Nagole (Basti Dawakhana)",Urban health and wellness center (UHWC),17.380306,78.566028,"Nagole,",,"Nagole, Hyderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Panduranga Reddy nagar community hall Moosapet (Basti Dawakhana),Urban health and wellness center (UHWC),17.460579,78.426781,Avanthi Nagar,Bharat Nagar Station Road,"Erragadda,",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Papireddy Nagar at Kukatpally (Basti Dawakhana),Urban health and wellness center (UHWC),17.484666,78.32915,Kukatpally,,Kukatpally,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medipally,Parvathapur Community Hall (Peerzadiguda Hua),Urban health and wellness center (UHWC),17.392116,78.6144257,"Medipally mandal,","Parvathapur,, Medipally mandal,","Peerzadiguda, Hyderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Pedda Cherlapally (Basthi Dawakhana),Urban health and wellness center (UHWC),17.438865,78.541595,Kapra,Kapra,Kapra,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,Prajaynivas Community Hall,Urban health and wellness center (UHWC),17.5632853,78.4766732,prajaynivas community hall,Kothapet,"Kothapet, Uppal",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Primary Health Center, Kushaiguda",Primary Health Centre,17.482544,78.569093,Kushaiguda,Kushaiguda,Kushaiguda,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,,"Primary Health Center, Malkajgiri",Primary Health Centre,17.444598,78.53242,Malkajgiri,Malkajgiri,Malkajgiri,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,,"Primary Health Center, Moodu Chintalapally",Primary Health Centre,17.652423,78.688239,Moodu Chintalapally,Moodu Chintalapally,Moodu Chintalapally,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,Primary Health Centre Jawaharnagar,Primary Health Centre,17.51136123,78.55990782,BALAJI NAGAR BUS STOP,NEAR ZPHS,ZPHS BACK SIDE,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,Primary Health Centre Malkajgiri (Urban),Primary Health Centre,17.45774469,78.5375154,MALKAJGIRI,NEAR/GHMC,MALKAJGIRI,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,Primary Health Centre Shamirpet,Primary Health Centre,17.59353843,78.57015386,main road,Beside Police station,phc.shamirpet,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,Primary Health Centre Srirangavaram,Primary Health Centre,17.65532956,78.42575848,,near  primary school,phc.srirangvaram,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,Primary Health Centre Uppal,Primary Health Centre,17.40250504,78.56123418,UPPAL MAIN ROAD,UPPAL POLICE STATION,UPPAL MAIN ROAD,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,"Primary Health Centre, Balanagar",Urban Health Centre (UPHC),17.46727034,78.4573026,VINAYKA NAGAR,Near Lions Club,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,"Primary Health Centre, Keesara",Primary Health Centre,17.52309142,78.65854472,Near Police station,Near Police station,Keesara,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,"Primary Health Centre, Quthubullapur",Primary Health Centre,17.64274145,78.40796605,"kummaribasthi veedhi,dundigal","G.P Office,Dundiga","near grampanchayathi office,dundigal",Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,Rajeev Gandhi Nagar Community Hall,Urban health and wellness center (UHWC),17.4625187,78.4174706,Dundigal,Allapur Ward,Dundigal,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Rajeev Nagar, Kapra (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.461906,78.595715,Housing Board Colony,Housing Board Colony,Rajeev Nagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Rajiv Gandhi Nagar CH, Moosapet (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.481726,78.414486,Rajiv Gandhi Nagar,Community Hall,Moosapet,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Ghatkesar,"Rajiv Gruha Kalpa  , Annojiguda (Pocharam Hua)",Urban health and wellness center (UHWC),17.430548,78.670105,"Annojiguda, Badesahebguda",Rajiv Swagruha,Telangana,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,Rampally Ward Office (Nagaram Hua),Urban health and wellness center (UHWC),17.468995,78.644971,Rampally.,"Rampally ward office Building,","Keesara, Medchal",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Ramreddy Nagar, Community Hall (Basti Dawakhana)",Urban health and wellness center (UHWC),17.4982901,78.4548738,Quthbullapur,,Quthbullapur,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Rangareddy Nagar, Qutbullapur (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.502046,78.466384,"Rangareddy Nagar, Qutbullapur","Rangareddy Nagar, Qutbullapur","Rangareddy Nagar, Qutbullapur",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,"Rgk Colony,Ahmedguda,Keesara (Dammaiguda Hua)",Urban health and wellness center (UHWC),17.51825016,78.60111071,"Ahmedguda, Dammaiguda.",Ahmedguda,"Hyderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Sai Baba Nagar, Dammaiguda (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.504773,78.590063,"Sai Baba Nagar, Dammaiguda","Sai Baba Nagar, Dammaiguda","Sai Baba Nagar, Dammaiguda",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Sai Ram Nagar, CH, Kapra (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.482927,78.560484,"Sri Ram Nagar, CH, Kapra","Sri Ram Nagar, CH, Kapra",Kapra,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,Sc Colony Ch  (Nagaram Hua),Urban health and wellness center (UHWC),17.48315674,78.61231668,Nagaram.,SC Community colony,"Keesara, Medchal",Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Ghatkesar,SC Community Hall Kondapur (Ghatkesar Hua),Urban health and wellness center (UHWC),17.4590449,78.3300949,"Balaji Nagar, Ghatkesar","Sri Renuka Yellama Temple,",Ghatkesar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"SC Community Hall, Chilkanagar (Basthi Dawakhana)",Urban health and wellness center (UHWC),17.418656,78.564021,"SC Community Hall, Chilkanagar","SC Community Hall, Chilkanagar",Chilkanagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,Shanti nagar community hall (Basti Dawakhana),Urban health and wellness center (UHWC),17.400882,78.570861,"Shanti Nagar, Uppal,",Hyderabad - Warangal Road,"Hyderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Sharadanagar, Community Hall (Basti Dawakhana)",Urban health and wellness center (UHWC),17.397093,78.535744,Sharadanagar,,Medchal,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Singam Chervu, 2BHK, Nacharam (Basti Dawakhana)",Urban health and wellness center (UHWC),17.440338,78.556236,Nacharam,,"Secunderabad, Telangana",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Srikrishnanagar, Community Hall (Basti Dawakhana)",Urban health and wellness center (UHWC),17.55811,78.42797,Suraram,,"Suraram, Quthbullapur",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Gandimaisamma Dundigal,Srinivas Colony Weakers Section Government Building,Urban health and wellness center (UHWC),17.5099,78.4273,srinivas nagar j.gutta esava,j.gutta esava,Dundigal,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,Sub Center MCH Colony (Urban),SubCentre,17.37339552,78.53199072,Mch Colony,Mch Colony Muncipal  Colony,Mch Colony Muncipal  Colony,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCenter Nandanager (Urban),SubCentre,17.4940229,78.44415441,Pochamma temple veedhi,Krishnaveni talent school,Nandanagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCenter Nirmalnagar (Urban),SubCentre,17.49247777,78.53604555,NIRMAL NAGAR,CHARCH,NIRMAL NAGR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre A S Rao Nagar (Urban),SubCentre,17.48010091,78.55240434,As Rao Nagar,Mahila Mandali,As Rao Nagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre Ahemadguda,SubCentre,17.51717782,78.60218346,WSC Colony,Near Ex Sarpanch House,Near Bus Stop,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Aliyabad,SubCentre,17.62382313,78.59635703,G.P Office veedhi,G.P Office.NEAR,Aliyabad,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,SubCentre Alwyn Colony (Urban),SubCentre,17.5066172,78.4112384,Iind PHASE,ALWYN COLONY,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Ambedkarnagar,SubCentre,17.51229103,78.57677288,Ambedkar nagar,Anganwadi opp,Anganwadi opp,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Ashoka Nagar (Urban),SubCentre,17.44800616,78.57888311,nehurumagar 2nd black,NFC Road,Ashoknagar cherlapally ECIl Road,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre Ayodhya Nagar (Urban),SubCentre,17.48631759,78.55561763,Netaji Nagar Colony,Near Ayodaya Nagar Circle,Youth  Association Building,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCentre Babu Jagjivan Ram Nagar (Urban),SubCentre,17.44372549,78.53991791,BJR NAGAR,DM HOSPITAL,BJR NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Bachupally,SubCentre,17.5399,78.3648,G.P Office veedhi,G.P Office,Bachupally,Rural,Functional,State Government
